TASK_ID,ONET_SOC_CODE,AI_EXPOSURE_SCORE,AUTOMATION_SCORE,AUGMENTATION_SCORE,CONFIDENCE,RATIONALE,REVIEW_STATUS,SCORING_RUN_ID,RUBRIC_VERSION,RUBRIC_HASH,PROMPT_VERSION,MODEL_ID,SCORED_AT,ERROR_MESSAGE
17828,51-8099.01,0.45,0.4,0.55,0.8,Recording processing data is automatable digitally but embedded in a hands-on plant-operating role.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17825,51-8099.01,0.3,0.2,0.35,0.8,"Physical sample collection and routine lab tests; AI supports analysis, not the manual work.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17820,51-8099.01,0.3,0.25,0.3,0.82,Operating centrifuge extraction equipment is a physical machine-tending task.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17822,51-8099.01,0.25,0.2,0.3,0.8,Processing feedstock in reaction vessels is hands-on production with limited digital edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17819,51-8099.01,0.3,0.25,0.35,0.8,Operating chemical processing equipment is physical control work with a modest automatable regulation layer.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17829,51-8099.01,0.4,0.4,0.5,0.8,Monitoring and recording flow meter data is automatable but tied to physical plant oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17826,51-8099.01,0.35,0.25,0.45,0.78,"Physical equipment inspection plus recording problems; documentation is exposed, the inspection is not.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17827,51-8099.01,0.35,0.3,0.4,0.78,Measuring and monitoring feedstock blends physical handling with automatable sensing.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17832,51-8099.01,0.25,0.2,0.3,0.78,Preprocessing feedstock is a physical preparation step with a thin lookup edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17818,51-8099.01,0.4,0.3,0.5,0.78,Calculating and measuring feedstock has an automatable calculation part but physical loading and mixing remain.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17831,51-8099.01,0.35,0.3,0.4,0.75,Monitoring stored products until transfer mixes automatable tracking with physical custody.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17823,51-8099.01,0.4,0.3,0.45,0.72,Assessing additive quality for reprocessing blends analytical judgment AI supports with hands-on evaluation.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17833,51-8099.01,0.2,0.15,0.2,0.85,Physically cleaning the work area for safety compliance is manual with minimal digital content.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17835,51-8099.01,0.25,0.15,0.3,0.82,Routine physical maintenance of equipment and instruments; AI aids diagnostics only.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17824,51-8099.01,0.3,0.25,0.35,0.78,Calibrating flow devices and meters is hands-on technical work with a modest procedural edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17836,51-8099.01,0.2,0.1,0.3,0.83,Rebuilding and repairing equipment components is manual dexterity work AI cannot perform.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17834,51-8099.01,0.45,0.3,0.6,0.7,Coordinating raw product sourcing is logistics and communication AI can meaningfully support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12334,51-9011.00,0.2,0.15,0.25,0.78,Observing safety precautions to prevent fires is a physical vigilance behavior on the plant floor.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12342,51-9011.00,0.45,0.45,0.55,0.8,Recording operational data is automatable logging embedded in a hands-on equipment-tending role.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12336,51-9011.00,0.3,0.3,0.4,0.8,Controlling reaction equipment is physical process operation with an automatable control layer.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12339,51-9011.00,0.3,0.25,0.35,0.78,Patrolling to detect leaks and malfunctions is in-person physical inspection; sensors help but presence matters.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12341,51-9011.00,0.25,0.2,0.25,0.8,Drawing product samples at stages is a manual sampling task with little digital content.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12333,51-9011.00,0.35,0.35,0.45,0.78,Adjusting controls per equipment knowledge blends physical operation with automatable regulation.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12335,51-9011.00,0.4,0.4,0.5,0.8,Monitoring gauges and instruments is automatable sensing but tied to on-floor response duties.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12340,51-9011.00,0.3,0.25,0.35,0.78,Testing samples for physical properties is manual lab work; AI supports interpretation.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12338,51-9011.00,0.3,0.25,0.35,0.78,Inspecting equipment for leaks and shutting it down is physical judgment work with a thin analytical edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12345,51-9011.00,0.25,0.25,0.3,0.8,Opening valves and starting pumps is manual machine actuation.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12346,51-9011.00,0.55,0.4,0.65,0.78,Reading plant specifications to determine products and modifications is document analysis AI supports well.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12351,51-9011.00,0.25,0.15,0.35,0.72,"Implementing emergency response procedures is physical, high-stakes action AI can only guide.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12337,51-9011.00,0.3,0.25,0.35,0.8,"Measuring, weighing, and mixing chemicals to spec is manual work with an automatable calculation edge.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12352,51-9011.00,0.2,0.15,0.2,0.85,Dumping and scooping materials into equipment is a pure physical act.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12343,51-9011.00,0.5,0.4,0.6,0.75,"Notifying maintenance engineers of malfunctions is communication AI can draft and route, needing human judgment on findings.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12353,51-9011.00,0.6,0.5,0.65,0.75,Estimating materials for production is calculation and planning AI performs strongly with oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12344,51-9011.00,0.25,0.2,0.3,0.8,Adding agents and pumping products through filters is physical process work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12350,51-9011.00,0.3,0.25,0.35,0.72,Comparing product colors and consistencies to readings is sensory judgment; vision AI can partly assist.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12355,51-9011.00,0.4,0.2,0.5,0.72,"Directing assisting workers is interpersonal supervision AI can support via scheduling, not replace.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12347,51-9011.00,0.2,0.15,0.2,0.85,Draining and flushing equipment is manual cleaning.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12349,51-9011.00,0.2,0.15,0.2,0.85,Flushing and cleaning equipment with hoses and reamers is a physical task.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12348,51-9011.00,0.2,0.1,0.3,0.83,Minor repairs and lubrication with hand tools require manual dexterity AI cannot supply.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12354,51-9011.00,0.45,0.4,0.55,0.78,Inventorying supplies has an automatable record component but involves physical counting on-site.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12366,51-9012.00,0.2,0.15,0.2,0.85,"Dumping, pouring, and loading materials into equipment is a physical handling act.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19918,51-9012.00,0.3,0.3,0.4,0.75,Operating machines in regulatory compliance blends physical operation with an automatable monitoring layer.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12357,51-9012.00,0.4,0.4,0.5,0.8,Monitoring flow and gauge instruments is automatable sensing embedded in floor operation.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20824,51-9012.00,0.25,0.25,0.3,0.8,Turning valves and moving controls to transfer materials is manual machine actuation.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12356,51-9012.00,0.3,0.3,0.4,0.8,Setting up and adjusting machine controls is hands-on operation with a modest automatable regulation part.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20825,51-9012.00,0.35,0.3,0.4,0.7,Sensory inspection of physical samples for clarity and texture; AI vision aids some checks but hands-on judgment dominates.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20826,51-9012.00,0.3,0.4,0.2,0.75,"Starting machinery is a physical control action, largely automatable by PLC but not a language/AI task per se.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12365,51-9012.00,0.35,0.3,0.4,0.75,Physical inspection for wear and leaks; sensors and AI vision assist but on-site tactile checking leads.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12360,51-9012.00,0.25,0.25,0.25,0.8,Physically collecting material samples is a manual act with only a thin logging edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12372,51-9012.00,0.3,0.45,0.25,0.75,Turning valves to run cleaning cycles is a physical/control task readily automatable but low language content.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20827,51-9012.00,0.6,0.6,0.55,0.8,"Logging readings and production data for database entry is a genuine digital record task, though embedded in an operating role.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12369,51-9012.00,0.2,0.2,0.2,0.8,Physically removing clogs and impurities is manual work AI cannot perform directly.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12364,51-9012.00,0.2,0.25,0.2,0.8,Cleaning and sterilizing tanks with hoses and brushes is a physical act; thin edge only.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12363,51-9012.00,0.3,0.4,0.3,0.75,Weighing and measuring materials is physical handling with automatable measurement but low cognitive content.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12362,51-9012.00,0.35,0.4,0.35,0.75,Testing samples with instruments is physical lab work; readings can be logged and analyzed with AI support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12371,51-9012.00,0.2,0.15,0.25,0.8,Installing and repairing hoses and pumps by hand is manual maintenance AI cannot execute.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12367,51-9012.00,0.2,0.15,0.2,0.8,Physically connecting pipes between vats is manual work with negligible digital component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20828,51-9012.00,0.2,0.15,0.25,0.8,Assembling equipment parts is manual dexterity work; AI can at most reference assembly steps.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12373,51-9012.00,0.2,0.3,0.15,0.8,Swapping full containers for empties is a physical materials-handling act automatable only by robotics.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12376,51-9021.00,0.35,0.4,0.35,0.75,"Observing equipment for malfunctions is monitoring aided by sensors and AI anomaly detection, but on-floor vigilance remains.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12381,51-9021.00,0.2,0.2,0.25,0.8,"Cleaning, adjusting, and maintaining machines with hand tools is physical work with a thin lookup edge.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12389,51-9021.00,0.3,0.4,0.25,0.75,"Tending pumps and conveyors is physical machine operation, automatable by controls but low language content.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12377,51-9021.00,0.3,0.45,0.25,0.75,Moving controls to run crushing machinery is a physical control task readily automatable but not AI-language driven.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12382,51-9021.00,0.45,0.4,0.5,0.7,"Notifying supervisors of needed repairs is communication AI can draft or route, but judgment of the fault rests with the worker.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12380,51-9021.00,0.3,0.4,0.3,0.75,"Weighing and measuring to check conformance is physical handling with automatable measurement, low cognition.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12378,51-9021.00,0.6,0.6,0.55,0.8,Recording operations and production data on forms is a genuine digital documentation task within a hands-on role.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12384,51-9021.00,0.35,0.35,0.35,0.72,Rejecting defective product and readjusting equipment blends physical inspection with hands-on correction AI can only partly guide.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12388,51-9021.00,0.3,0.3,0.3,0.78,Inspecting belts and chains for wear is a physical visual check; AI vision assists but on-site access dominates.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12385,51-9021.00,0.15,0.2,0.15,0.85,Cleaning work areas is a purely physical act with essentially no information component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12379,51-9021.00,0.3,0.3,0.3,0.75,Examining materials visually and by hand is sensory inspection; AI vision aids visual checks but tactile judgment remains.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12375,51-9021.00,0.55,0.45,0.55,0.75,"Reading work orders to determine specifications is information parsing AI handles well, feeding a physical setup.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12387,51-9021.00,0.2,0.2,0.2,0.8,Dislodging jammed material with hand tools is manual work AI cannot perform directly.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12390,51-9021.00,0.35,0.4,0.35,0.75,Testing samples with equipment is physical lab work whose readings AI can log and analyze under oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12392,51-9021.00,0.4,0.45,0.35,0.7,Marking bins by mixture type is simple labeling with a physical act and a small trackable information component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12386,51-9021.00,0.2,0.3,0.15,0.8,Transferring materials with moving equipment is physical handling automatable only by robotics.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12395,51-9021.00,0.25,0.3,0.25,0.78,Adding and mixing chemicals by hand is a physical processing act with a thin recipe-lookup edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12391,51-9021.00,0.25,0.25,0.25,0.8,Collecting samples for lab testing is a manual act with only minor logging exposure.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12394,51-9021.00,0.2,0.3,0.15,0.8,Loading materials into machinery with hand tools is physical labor AI cannot execute directly.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12393,51-9021.00,0.3,0.45,0.25,0.75,"Turning valves to regulate moisture is a physical control task automatable by process controls, low language content.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12383,51-9021.00,0.35,0.4,0.35,0.72,Setting mill gauges to a specified grind is a physical adjustment guided by a numeric spec AI could compute.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14334,51-9022.00,0.35,0.3,0.4,0.75,Verifying finished-piece quality by inspection and measurement blends manual gauging with AI-assisted comparison to templates.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14329,51-9022.00,0.2,0.15,0.2,0.85,"Grinding, sanding, and polishing by hand and power tools is core manual craft AI cannot perform.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14333,51-9022.00,0.35,0.3,0.4,0.72,Measuring and marking to meet standards is physical layout work with a computable dimensional component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14336,51-9022.00,0.2,0.15,0.2,0.85,"Trimming, scraping, and deburring with hand tools is manual finishing work AI cannot execute.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14330,51-9022.00,0.3,0.3,0.3,0.75,Marking defects like knotholes and cracks is a physical visual inspection AI vision can assist but not own.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14340,51-9022.00,0.5,0.4,0.55,0.72,"Studying blueprints to plan layout and templates is analytical interpretation AI strongly supports, feeding hands-on work.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14331,51-9022.00,0.3,0.4,0.25,0.78,"Moving controls to start, stop, and adjust equipment is a physical control action with low language content.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14338,51-9022.00,0.2,0.25,0.2,0.8,Loading and adjusting workpieces by hand is manual setup AI cannot perform directly.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14344,51-9022.00,0.2,0.15,0.25,0.8,Repairing and maintaining parts with hand tools is manual work with only a thin reference edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14332,51-9022.00,0.4,0.35,0.45,0.7,Selecting appropriate files and abrasives is an experiential judgment AI can advise on but the worker applies physically.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14346,51-9022.00,0.25,0.15,0.25,0.8,Hand-filing irregular metal surfaces to blueprint is skilled manual craft AI cannot perform.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14345,51-9022.00,0.2,0.15,0.2,0.82,Sharpening abrasive tools by machine and hand is a physical task with negligible AI component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14339,51-9022.00,0.2,0.3,0.15,0.8,Transferring parts with moving devices is physical handling automatable only by robotics.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14337,51-9022.00,0.2,0.3,0.15,0.8,Removing finished pieces and placing them in containers is manual materials handling AI cannot do directly.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14335,51-9022.00,0.6,0.6,0.55,0.8,Recording product and processing data on forms is a genuine digital documentation task within a manual role.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14341,51-9022.00,0.2,0.2,0.2,0.8,Applying solutions and chemicals with hand tools is a physical act with minimal information content.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14348,51-9022.00,0.15,0.2,0.1,0.85,Cleaning file grooves with a file card is a pure manual act with essentially no digital component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12397,51-9023.00,0.3,0.4,0.3,0.75,"Weighing and measuring ingredients for conformance is physical handling with automatable measurement, low cognition.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12410,51-9023.00,0.55,0.45,0.55,0.75,Reading work orders to determine specifications is information parsing AI handles well ahead of physical setup.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12402,51-9023.00,0.35,0.4,0.35,0.75,Observing production and monitoring equipment is vigilance aided by sensors and AI anomaly detection but needing on-floor presence.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20682,51-9023.00,0.3,0.4,0.3,0.7,"Starting and timing mixing machines is largely physical operation, though timing control is a routine step automated equipment already handles.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12403,51-9023.00,0.4,0.4,0.4,0.7,"Compounding ingredients by formula blends physical handling with rule-based dosing AI can guide, but hands-on execution keeps a person in the loop.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12404,51-9023.00,0.2,0.2,0.3,0.75,Collecting physical samples requires manual handling on the floor; AI offers only minor scheduling or logging support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12406,51-9023.00,0.3,0.3,0.4,0.7,"Visual and tactile inspection is physical, though vision AI can assist standard conformance checks under human oversight.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12400,51-9023.00,0.3,0.4,0.3,0.7,"Operating or tending mix machines is core physical machine work partly automatable via controls, but manual tending remains.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12401,51-9023.00,0.2,0.2,0.2,0.8,Dumping and pouring measured materials is a manual physical act with only a thin lookup edge for AI.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12407,51-9023.00,0.6,0.6,0.6,0.7,"Recording operational data on forms is a digital clerical sub-step, but it is ancillary within a hands-on machine-tending role.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12412,51-9023.00,0.2,0.3,0.2,0.8,Unloading mixtures into containers or conveyors is physical material handling with little AI leverage beyond mechanization.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
23983,51-9023.00,0.2,0.2,0.2,0.85,Cleaning work areas is a purely physical manual task with negligible information component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12405,51-9023.00,0.2,0.3,0.3,0.75,Adding and mixing chemicals with hand tools is manual work; AI helps only with dosing guidance.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12409,51-9023.00,0.2,0.3,0.2,0.75,Tending pumps and conveyors is physical equipment monitoring with only a modest automatable control edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12408,51-9023.00,0.2,0.3,0.2,0.8,Transferring materials with moving equipment or hand tools is physical logistics work with little digital leverage.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12413,51-9023.00,0.2,0.2,0.2,0.8,Cleaning and maintaining equipment with hand tools is manual physical work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12414,51-9023.00,0.2,0.2,0.2,0.8,Clearing jammed materials by hand is a manual troubleshooting act requiring physical dexterity.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12398,51-9023.00,0.4,0.4,0.4,0.7,Testing samples with equipment blends physical handling with measurement analysis AI can help interpret and log.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12415,51-9023.00,0.2,0.3,0.2,0.8,Opening valves to drain slurry is a manual physical operation of plant equipment.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12411,51-9023.00,0.3,0.4,0.3,0.7,Stopping machines at quality endpoint and operating valves and pumps is physical monitoring with automatable control logic.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14350,51-9031.00,0.2,0.2,0.2,0.8,Trimming excess material by hand requires manual dexterity with minimal information content.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14351,51-9031.00,0.2,0.2,0.2,0.8,Cutting and shaping materials with hand tools is core manual craft work resistant to AI.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14361,51-9031.00,0.3,0.3,0.4,0.7,"Positioning templates and measuring for maximum yield is manual, but nesting/layout optimization is something AI can meaningfully advise.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14354,51-9031.00,0.5,0.4,0.5,0.7,"Reading work orders to extract dimensions and quantities is information parsing AI does well, feeding a physical cutting task.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14356,51-9031.00,0.2,0.2,0.3,0.75,Marking cutting lines by hand using squares and chalk is manual layout work with limited AI leverage.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14353,51-9031.00,0.3,0.3,0.3,0.7,Marking identification data on products is a light labeling act partly automatable but physically applied by hand.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14357,51-9031.00,0.2,0.2,0.2,0.8,Unrolling and mounting materials on cutting tables is manual physical setup work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14352,51-9031.00,0.3,0.3,0.3,0.7,"Separating materials by size, color, or condition is physical sorting though vision AI can assist classification.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14359,51-9031.00,0.2,0.2,0.2,0.8,Folding or shaping materials is a manual handling task with negligible information component.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14363,51-9031.00,0.2,0.2,0.2,0.8,Replacing or sharpening cutting tools is a manual maintenance act.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14364,51-9031.00,0.2,0.3,0.2,0.75,Lowering table-mounted cutters to size is physical machine operation with a modest automatable control edge.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14358,51-9031.00,0.2,0.2,0.2,0.8,Stacking and loading cut items is physical material handling.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14365,51-9031.00,0.2,0.3,0.2,0.75,Adjusting guides and stops to control cut depth is manual machine setup work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14355,51-9031.00,0.3,0.3,0.3,0.7,Counting or weighing and bundling items is physical with a countable data element AI can help track.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14360,51-9031.00,0.2,0.2,0.2,0.8,"Cleaning, buffing, and polishing finished items is manual finishing work.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14362,51-9031.00,0.2,0.2,0.2,0.8,Routing cutouts with portable tools is manual power-tool craft work.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14366,51-9031.00,0.2,0.2,0.2,0.85,Transporting items with carts is a purely physical movement task.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
